date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:51:02	105947/105947	---M--	200	added ('OK')	image/jpeg	etag:%22671e2d5d-19ddb%22	https://wpocean.com/html/tf/parador/assets/images/testimonial/img-1.jpg	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/testimonial/img-1.jpg	(from https://wpocean.com/html/tf/parador/index.html)
11:51:02	33506/33506	---M--	200	added ('OK')	image/jpeg	etag:%22671e2d5d-82e2%22	https://wpocean.com/html/tf/parador/assets/images/testimonial/img-2.jpg	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/testimonial/img-2.jpg	(from https://wpocean.com/html/tf/parador/index.html)
11:51:03	49286/49286	---M--	200	added ('OK')	image/jpeg	etag:%22671e2d5d-c086%22	https://wpocean.com/html/tf/parador/assets/images/testimonial/img-3.jpg	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/testimonial/img-3.jpg	(from https://wpocean.com/html/tf/parador/index.html)
11:51:03	81475/81475	---M--	200	added ('OK')	image/jpeg	etag:%22671e2d5d-13e43%22	https://wpocean.com/html/tf/parador/assets/images/blog/img-2.jpg	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/blog/img-2.jpg	(from https://wpocean.com/html/tf/parador/index.html)
11:51:03	173984/173984	---M--	200	added ('OK')	image/jpeg	etag:%22671e2d5d-2a7a0%22	https://wpocean.com/html/tf/parador/assets/images/blog/img-1.jpg	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/blog/img-1.jpg	(from https://wpocean.com/html/tf/parador/index.html)
11:51:03	81513/81513	---M--	200	added ('OK')	image/jpeg	etag:%22671e2d5d-13e69%22	https://wpocean.com/html/tf/parador/assets/images/blog/img-3.jpg	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/blog/img-3.jpg	(from https://wpocean.com/html/tf/parador/index.html)
11:51:03	4838/4838	---M--	200	added ('OK')	image/png	etag:%22671e2d5d-12e6%22	https://wpocean.com/html/tf/parador/assets/images/nshape1.png	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/nshape1.png	(from https://wpocean.com/html/tf/parador/index.html)
11:51:04	5295/5295	---M--	200	added ('OK')	image/png	etag:%22671e2d5d-14af%22	https://wpocean.com/html/tf/parador/assets/images/nshape2.png	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/images/nshape2.png	(from https://wpocean.com/html/tf/parador/index.html)
11:51:04	89501/89501	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671e2d5d-15d9d%22	https://wpocean.com/html/tf/parador/assets/js/jquery.min.js	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/js/jquery.min.js	(from https://wpocean.com/html/tf/parador/index.html)
11:51:04	78748/78748	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671e2d5d-1339c%22	https://wpocean.com/html/tf/parador/assets/js/bootstrap.bundle.min.js	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/js/bootstrap.bundle.min.js	(from https://wpocean.com/html/tf/parador/index.html)
11:51:04	9174/9174	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671e2d5d-23d6%22	https://wpocean.com/html/tf/parador/assets/js/modernizr.custom.js	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/js/modernizr.custom.js	(from https://wpocean.com/html/tf/parador/index.html)
11:51:05	638695/638695	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671e2d5d-9bee7%22	https://wpocean.com/html/tf/parador/assets/js/jquery-plugin-collection.js	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/js/jquery-plugin-collection.js	(from https://wpocean.com/html/tf/parador/index.html)
11:51:05	30502/30502	---MCZ	200	added ('OK')	application/javascript	etag:W/%22671e2d5d-7726%22	https://wpocean.com/html/tf/parador/assets/js/script.js	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/js/script.js	(from https://wpocean.com/html/tf/parador/index.html)
11:51:05	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-6257437bface9%22	https://wpocean.com/html/tf/parador/assets/fonts/themify.eot?-fvbane	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/fonts/themify9f24.eot	(from https://wpocean.com/html/tf/parador/assets/css/themify-icons.css)
11:51:06	56108/56108	---M--	200	added ('OK')	font/woff	etag:%22671e2d5e-db2c%22	https://wpocean.com/html/tf/parador/assets/fonts/themify.woff?-fvbane	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/fonts/themify9f24.woff	(from https://wpocean.com/html/tf/parador/assets/css/themify-icons.css)
11:51:06	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-6257437bface9%22	https://wpocean.com/html/tf/parador/assets/fonts/themify.eot?	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/fonts/themifyd41d.eot	(from https://wpocean.com/html/tf/parador/assets/css/themify-icons.css)
11:51:06	78584/78584	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22671e2d5e-132f8%22	https://wpocean.com/html/tf/parador/assets/fonts/themify.ttf?-fvbane	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/fonts/themify9f24.ttf	(from https://wpocean.com/html/tf/parador/assets/css/themify-icons.css)
11:51:06	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22671e2d5e-3931d%22	https://wpocean.com/html/tf/parador/assets/fonts/themify.svg?-fvbane	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/fonts/themify9f24.svg	(from https://wpocean.com/html/tf/parador/assets/css/themify-icons.css)
11:51:06	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2212ae6-6257437bfa519%22	https://wpocean.com/html/tf/parador/assets/fonts/fontawesome-webfont.eot?v=4.6.3	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/fonts/fontawesome-webfont5b62.eot	(from https://wpocean.com/html/tf/parador/assets/css/font-awesome.min.css)
11:51:07	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2212ae6-6257437bfa519%22	https://wpocean.com/html/tf/parador/assets/fonts/fontawesome-webfont.eot?	E:/uttarakhand%20package/wpocean.com/html/tf/parador/assets/fonts/fontawesome-webfontd41d.eot	(from https://wpocean.com/html/tf/parador/assets/css/font-awesome.min.css)
